"Id","ProcessName","Path","StartTime","WorkingSetMB","PrivateMemoryMB","VirtualMemoryMB","PagedMemoryMB","CpuSeconds","Responding"
"12600","SearchHost","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","01-06-2026 10:49:03","27.11","80.95","2151072.42","80.95","7.56","True"
"6316","mongod",,,"25.97","164.64","4464.67","164.64",,"True"
"10124","CrossDeviceService","C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.26032.83.0_x64__cw5n1h2txyewy\CrossDeviceService.exe","01-06-2026 10:49:01","25.56","22.18","2134213.11","22.18","14.36","True"
"19292","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 11:02:01","25.54","124.26","3529420.33","124.26","194.91","True"
"5920","svchost",,,"24.18","39.41","2101587.23","39.41",,"True"
"1436","svchost",,,"23.93","16.96","2101452.64","16.96",,"True"
"12608","StartMenuExperienceHost","C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","01-06-2026 10:49:03","23.93","116.83","2137654.86","116.83","15.08","True"
"15960","TextInputHost","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe","01-06-2026 10:49:13","21.71","58.12","2101814.86","58.12","23.09","True"
"2556","OverlayHelper",,"01-06-2026 10:48:51","21.43","67.27","4848.74","67.27","707.58","True"
"4164","svchost",,,"21.42","17.75","2101397.04","17.75",,"True"
"4888","com.docker.backend","C:\Program Files\Docker\Docker\resources\com.docker.backend.exe","01-06-2026 11:01:42","21.32","75.45","5537.14","75.45","18.09","True"
"10692","powershell","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","01-06-2026 11:05:21","20.95","63.19","2101930.61","63.19","21.16","True"
"4116","SysInfoCap",,,"20.8","205.75","2101698.25","205.75",,"True"
"14324","OneDrive.Sync.Service","C:\Program Files\Microsoft OneDrive\26.078.0426.0002\OneDrive.Sync.Service.exe","01-06-2026 14:01:55","20.37","94.98","2101687.21","94.98","92.12","True"
"19256","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","02-06-2026 02:25:13","19.93","9.86","2249232.87","9.86","0.09","True"
"27888","SearchProtocolHost",,,"19.32","2.72","2101354.96","2.72",,"True"
"4108","TouchpointAnalyticsClientService",,,"19.21","56.91","4791.2","56.91",,"True"
"3352","svchost",,,"18.6","23.03","2101406.88","23.03",,"True"
"177900","WmiPrvSE",,,"17.84","6.39","2101336.28","6.39",,"True"
"18504","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 11:01:59","17.78","16.32","2134502.13","16.32","14.78","True"
"8004","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","17.12","14.77","2249543.45","14.77","6.62","True"
"3156","svchost",,,"16.53","11.25","2101427.27","11.25",,"True"
"1572","com.docker.build","C:\Program Files\Docker\Docker\resources\com.docker.build.exe","01-06-2026 11:01:43","16.33","28.86","5370.42","28.86","5.11","True"
"14876","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 12:24:25","16.32","48.85","3522553.14","48.85","3.98","True"
"12828","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:49:03","16","8.91","2101470.39","8.91","9.38","True"
"10360","sihost","C:\WINDOWS\system32\sihost.exe","01-06-2026 10:48:56","15.81","8.32","2101473.55","8.32","38.77","True"
"2508","svchost",,,"15.62","7.75","2101365.87","7.75",,"True"
"4752","svchost",,,"15.22","11.05","2101376.14","11.05",,"True"
"1624","svchost",,,"15.05","11.45","2101362.68","11.45",,"True"
"3736","svchost",,,"15","11.58","2105545.94","11.58",,"True"
"5984","fshoster64",,,"14.91","16.16","2101465.54","16.16",,"True"
"13828","AdobeCollabSync","C:\Program Files\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe","01-06-2026 11:00:03","14.71","28.37","2101506.53","28.37","161.08","True"
"9348","svchost",,,"14.42","7.92","2101403.78","7.92",,"True"
"9060","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","14.36","11.3","2101415.62","11.3","6.73","True"
"1308","lsass",,,"14.29","12.49","2101409.34","12.49",,"True"
"122428","SDXHelper","C:\Program Files\Microsoft Office\Root\Office16\SDXHelper.exe","01-06-2026 19:35:58","14.04","16.22","2101508.61","16.22","26.48","True"
"22956","OfficeClickToRun",,,"13.85","40.21","2101524.86","40.21",,"True"
"5844","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 13:10:34","13.47","14.85","2101497.47","14.85","18.22","True"
"9208","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","13.31","8.71","2101462.41","8.71","11.47","True"
"12704","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","13.19","74.57","3698712.76","74.57","7.08","True"
"28288","svchost",,,"13.16","2.36","2101347.45","2.36",,"True"
"120484","SearchIndexer",,,"13.08","12.03","2101393.25","12.03",,"True"
"14856","TabTip",,"01-06-2026 10:49:08","13.06","58.31","2101712.54","58.31","15.53","True"
"25500","smartscreen","C:\Windows\System32\smartscreen.exe","02-06-2026 02:25:13","12.9","2.56","2101373.67","2.56","0.02","True"
"3612","svchost",,,"12.84","17.77","2101374.71","17.77",,"True"
"6548","svchost",,,"12.46","4.79","2101383.04","4.79",,"True"
"1596","svchost",,,"12.34","5.79","2101395.9","5.79",,"True"
"10688","svchost",,,"11.8","9.64","2101427.41","9.64",,"True"
"16240","svchost",,,"11.78","5.21","2101375","5.21",,"True"
"13968","Docker Desktop","C:\Program Files\Docker\Docker\frontend\Docker Desktop.exe","01-06-2026 11:01:44","11.66","14.18","2150881.94","14.18","3.75","True"
"4340","svchost",,,"11.6","7.34","2101539.87","7.34",,"True"
"14836","ctfmon",,"01-06-2026 10:49:08","11.46","7.77","2101411.07","7.77","50.2","True"
"4032","dasHost",,,"11.41","6.86","2101373.95","6.86",,"True"
"8316","svchost",,,"11.03","4.58","2101372.82","4.58",,"True"
"5368","svchost",,,"10.93","8.95","2101402.29","8.95",,"True"
"9948","svchost",,,"10.54","5.32","2101378.66","5.32",,"True"
"6032","fshoster64",,,"10.41","7.47","2101401.2","7.47",,"True"
"10536","HPMediaNetwork","C:\Program Files\HP\HP Media Network\HPMediaNetwork.exe","01-06-2026 10:49:44","10.35","43.82","4792.8","43.82","1.42","True"
"25604","svchost",,,"9.95","1.75","2101334.84","1.75",,"True"
"178108","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","02-06-2026 02:25:13","9.84","2.32","2199761.86","2.32","0.03","True"
"7772","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","9.68","110.19","2249985.98","110.19","4.23","True"
"14068","mcafee-security","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\mcafee-security.exe","01-06-2026 10:50:35","9.3","65.68","38003.85","65.68","2.7","True"
"16320","msrdc","C:\Program Files\WSL\msrdc.exe","01-06-2026 11:01:46","9.19","90.12","2101710.63","90.12","37.67","True"
"17184","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 12:24:06","8.52","29.78","3522552.14","29.78","4.55","True"
"6624","wslservice",,,"8.52","7.6","2101414.79","7.6",,"True"
"19828","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 11:02:04","8.43","60.76","3522554.64","60.76","5.34","True"
"5028","HPPrintScanDoctorService",,,"8.32","4.57","2101349.75","4.57",,"True"
"3804","svchost",,,"8.21","3.71","2101357.97","3.71",,"True"
"13796","HPAudioSwitch","C:\Program Files (x86)\HP\HPAudioSwitch\HPAudioSwitch.exe","01-06-2026 10:49:51","8.04","49.95","365.98","49.95","133.12","True"
